timestamp,lat,lon,current_speed,free_flow_speed,hour,day_of_week,month,day_of_month,is_weekend,is_peak_hour,congestion_level,distance_from_center,quadrant
2024-01-08 11:00:00,28.59117805591637,77.00916447214728,76.47902403768798,87.74818179052923,11,0,1,8,0,0,0.1284261112069851,0.20112315862455454,SW
2024-01-08 12:00:00,28.534433195002222,77.08805841831798,54.87372416587322,70.54357647237353,12,0,1,8,0,0,0.22213010865187677,0.1447129547632253,SW
2024-01-08 13:00:00,28.519032227184773,77.39522156582767,34.25876432988926,85.77214613296516,13,0,1,8,0,0,0.600584037191038,0.20899369822611671,SE
2024-01-08 14:00:00,28.675809791175222,77.06265617042419,64.66354879548993,68.96558596700963,14,0,1,8,0,0,0.06237947682453715,0.15890040496573296,NW
2024-01-08 15:00:00,28.58458875232175,77.2024655681435,77.59831649236526,82.33162180728021,15,0,1,8,0,0,0.05749073334173549,0.03003078487391113,SW
2024-01-08 16:00:00,28.63658627735732,77.36540180171633,71.10918493802862,89.3854367982688,16,0,1,8,0,0,0.20446565475187284,0.1580385736472167,NE
2024-01-08 17:00:00,28.461375677335813,77.09618931135425,66.22722613361759,63.106350577812826,17,0,1,8,0,1,0.0,0.1897100958749907,SW
2024-01-08 18:00:00,28.677376597645356,77.05894982805818,54.11528341614024,80.51387431119892,18,0,1,8,0,1,0.3278762961154239,0.16292431539952065,NW
2024-01-08 19:00:00,28.4203990362413,77.18900082780307,65.88079037624308,82.3158726710805,19,0,1,8,0,1,0.19965872633713144,0.1945317194292717,SW
2024-01-08 20:00:00,28.569015902251174,77.26389238616183,22.463416332125824,76.55033148871922,20,0,1,8,0,0,0.7065536373877607,0.07090667309404101,SE
2024-01-08 21:00:00,28.612062705955072,77.1502436944064,34.73447551500208,82.55149954148197,21,0,1,8,0,0,0.5792387090733819,0.058785024423032815,SW
2024-01-08 22:00:00,28.63256462242314,77.08679686799695,58.084448475611765,72.7385063050702,22,0,1,8,0,0,0.2014621769657784,0.12362027989595162,NW
2024-01-08 23:00:00,28.56070716206514,77.07879494618511,67.4140075590457,74.98218640736032,23,0,1,8,0,0,0.10093302437459617,0.14065146300875445,SW
2024-01-09 00:00:00,28.6511808116083,77.30611370326307,30.643222956049165,80.64406767854992,0,1,1,9,0,0,0.6200188825023791,0.10402370054770933,NE
2024-01-09 01:00:00,28.568340488950955,77.34691661886008,44.36392445101325,75.17076255779322,1,1,1,9,0,0,0.4098247384825302,0.1452469029095742,SE
2024-01-09 02:00:00,28.421513029172228,77.14997372415924,56.76583310655742,79.27900036479724,2,1,1,9,0,0,0.2839739042450954,0.2012382860787587,SW
2024-01-09 03:00:00,28.655200736065737,77.38450284745849,29.868995110849998,64.62450822498388,3,1,1,9,0,0,0.5378070033915923,0.18029697797137156,NE
2024-01-09 04:00:00,28.580622041586302,77.2011777725628,51.92966503205167,86.76050735033817,4,1,1,9,0,0,0.4014596431258737,0.034184934668113336,SW
2024-01-09 05:00:00,28.47159057324456,77.34047695472752,45.76704370948188,89.58619175436581,5,1,1,9,0,0,0.4891283710890466,0.1937476775806213,SE
2024-01-09 06:00:00,28.501936466463548,77.02851304856819,31.95145908464429,69.00713560805127,6,1,1,9,0,0,0.5369832582803739,0.2123943795845823,SW
2024-01-09 07:00:00,28.636517071783597,77.01242234217102,74.173865580927,76.16641480083088,7,1,1,9,0,1,0.026160470137845393,0.19787447408292122,NW
2024-01-09 08:00:00,28.591927301814252,77.36189879135898,63.6286034049057,77.54561261719763,8,1,1,9,0,1,0.17946868613951084,0.1544695434854345,SE
2024-01-09 09:00:00,28.412434783616774,77.07046799208831,49.827679935560425,79.80557937041812,9,1,1,9,0,1,0.375636636828549,0.24449816078732683,SW
2024-01-09 10:00:00,28.65927846323272,77.20885045732821,71.8599114274149,79.03242773704146,10,1,1,9,0,0,0.09075409316149474,0.045378709637603584,NW
2024-01-09 11:00:00,28.40124165397644,77.38667942275167,26.424857941686227,67.7939133412206,11,1,1,9,0,0,0.6102178405208072,0.27711649067285976,SE
2024-01-09 12:00:00,28.50278668819125,77.1507050432317,27.04694259741441,66.73666900969522,12,1,1,9,0,0,0.5947214177937897,0.12547697018069695,SW
2024-01-09 13:00:00,28.619454822586714,77.31737859144975,70.14688462284352,61.72664416269997,13,1,1,9,0,0,0.0,0.10852085116972508,NE
2024-01-09 14:00:00,28.59612586433615,77.36326102393261,71.79700594285028,61.58282235172322,14,1,1,9,0,0,0.0,0.15528162609701393,SE
2024-01-09 15:00:00,28.68208526972129,77.29441280313256,79.45606020511504,66.01795303315082,15,1,1,9,0,0,0.0,0.10929125283354499,NE
2024-01-09 16:00:00,28.40230242155258,77.08346711626285,58.73562755419957,60.17075899518575,16,1,1,9,0,0,0.023850977866192613,0.24603259967772045,SW
2024-01-09 17:00:00,28.555459263587192,77.06233747569341,39.10728737603553,85.38211765859853,17,1,1,9,0,1,0.5419733259321757,0.15787721719251674,SW
2024-01-09 18:00:00,28.475049401320145,77.37837585078653,39.468107286225184,71.02698804579444,18,1,1,9,0,1,0.44432238544624425,0.2190152222641447,SE
2024-01-09 19:00:00,28.45151364151978,77.34281601011425,33.0305334668564,69.32855100475545,19,1,1,9,0,1,0.523565212482362,0.21041875862993306,SE
2024-01-09 20:00:00,28.49541611868523,77.37609418048294,31.638456445163136,74.2171863781749,20,1,1,9,0,0,0.5737044478626708,0.20483870552870573,SE
2024-01-09 21:00:00,28.536995619882365,77.27373292661538,21.13053969094654,67.87102950508604,21,1,1,9,0,0,0.6886662859686976,0.10052181588824231,SE
2024-01-09 22:00:00,28.564592393889637,77.33467877500847,61.383812516756784,84.50875970432585,22,1,1,9,0,0,0.2736396471617527,0.13500516474551516,SE
2024-01-09 23:00:00,28.674646660247934,77.30524732659352,53.07070888018386,60.86974948134463,23,1,1,9,0,0,0.12812670772615908,0.11381434271512596,NE
2024-01-10 00:00:00,28.41068909337846,77.21660958635279,63.96645155999305,73.95760291477694,0,2,1,10,0,0,0.13509295814112487,0.20335333381680717,SE
2024-01-10 01:00:00,28.5564957959332,77.19275567266293,73.31717537619161,86.41036000338391,1,2,1,10,0,0,0.15152331996625823,0.059658367520216464,SW
2024-01-10 02:00:00,28.456022990049355,77.05760297036312,74.99704836271152,65.39663203165188,2,2,1,10,0,0,0.0,0.21873776732386055,SW
2024-01-10 03:00:00,28.58953724349003,77.13086329446773,31.74323229790533,78.78857518788456,3,2,1,10,0,0,0.5971086896519162,0.08184673882447141,SW
2024-01-10 04:00:00,28.481068437858543,77.11133261898507,20.099482740729837,73.50330863250416,4,2,1,10,0,0,0.7265499592512006,0.1648731064038506,SW
2024-01-10 05:00:00,28.58016866743896,77.29285602275387,47.10928205340899,88.24825219775792,5,2,1,10,0,0,0.4661732002596436,0.09038603514061194,SE
2024-01-10 06:00:00,28.49864615262713,77.04581574670468,72.14308866730886,89.27604515958294,6,2,1,10,0,0,0.19190989544450066,0.1997812550210911,SW
2024-01-10 07:00:00,28.48304174383212,77.21409900153421,35.06101231177652,80.97044244360791,7,2,1,10,0,1,0.5669899872883261,0.1309575619196702,SE
2024-01-10 08:00:00,28.432120252804577,77.39189695359866,40.37038589818447,74.13562025090827,8,2,1,10,0,1,0.45545224061587486,0.2578665781486654,SE
2024-01-10 09:00:00,28.499543597414892,77.1712165909405,22.48651097573366,71.80954638362732,9,2,1,10,0,1,0.686859030474803,0.12043659249731818,SW
2024-01-10 10:00:00,28.573218306384632,77.21276812907108,72.04694404540086,72.39016375286977,10,2,1,10,0,0,0.004741247839148532,0.040855831800503555,SE
2024-01-10 11:00:00,28.688597620001467,77.26568634003156,24.915436109529303,80.26733435555307,11,2,1,10,0,0,0.689594324894812,0.09377140065103616,NE
2024-01-10 12:00:00,28.53483866327492,77.08052063554396,24.221295343626203,62.08686096482054,12,2,1,10,0,0,0.6098804969806673,0.15085636233114302,SW
2024-01-10 13:00:00,28.615919083369565,77.1060536420294,60.2435876834427,61.05953474467135,13,2,1,10,0,0,0.013363139182777095,0.10296615617311353,NW
2024-01-10 14:00:00,28.6165791262858,77.32217629969873,75.13443608549466,64.740503549228,14,2,1,10,0,0,0.0,0.11320800559655751,NE
2024-01-10 15:00:00,28.64783788369672,77.14837688210456,36.19619313363247,85.50669042105054,15,2,1,10,0,0,0.5766858364486356,0.06947620004848552,NW
2024-01-10 16:00:00,28.40740221054557,77.06822233175403,64.71904133403741,82.21326403360126,16,2,1,10,0,0,0.21279075712665796,0.24991936484862506,SW
2024-01-10 17:00:00,28.578138753032736,77.14043850596478,78.96757988947442,82.17470201446925,17,2,1,10,0,1,0.03902809558628051,0.07732751935110534,SW
2024-01-10 18:00:00,28.449656692440197,77.09030972859448,63.96471835322765,88.04348244820363,18,2,1,10,0,1,0.2734871841211145,0.2026406785532016,SW
2024-01-10 19:00:00,28.483885963952037,77.26195760619075,49.544913465313314,73.99921017340804,19,2,1,10,0,1,0.33046699621237974,0.14038574579684096,SE
2024-01-10 20:00:00,28.58161258133969,77.13809099556724,69.6970584779769,75.06724600731812,20,2,1,10,0,0,0.07153835813848419,0.07791382620172022,SW
2024-01-10 21:00:00,28.478167304259248,77.33686321265112,40.78820714960956,78.48763587837468,21,2,1,10,0,0,0.4803231528999622,0.1864734990354331,SE
2024-01-10 22:00:00,28.598807443856607,77.286228321645,40.48453182283732,74.82084603413306,22,2,1,10,0,0,0.45891373903512944,0.07868925539769889,SE
2024-01-10 23:00:00,28.61504129230153,77.23867385436334,68.85714654332443,85.42375021602949,23,2,1,10,0,0,0.19393439916661948,0.029695793993327266,NE
2024-01-11 00:00:00,28.697769945437894,77.09044939048911,47.51459083418207,75.7123155014694,0,3,1,11,0,0,0.37243246994262214,0.14521850695816582,NW
2024-01-11 01:00:00,28.60273141463371,77.1407050148134,50.47877862408989,62.6608381926201,1,3,1,11,0,0,0.1944126494299745,0.06920218421929802,SW
2024-01-11 02:00:00,28.425211843968345,77.09348897149161,48.86244448275974,75.72848804872669,2,3,1,11,0,0,0.35476799099277245,0.22123746955182225,SW
2024-01-11 03:00:00,28.61556434939129,77.04885700568941,78.32302595415116,67.78736947336469,3,3,1,11,0,0,0.0,0.1601516427816396,NW
2024-01-11 04:00:00,28.453248080421183,77.21131114243391,46.20277391618001,89.0921588827332,4,3,1,11,0,0,0.48140471063234624,0.1606685427945024,SE
2024-01-11 05:00:00,28.496238459152465,77.1816454303017,26.0016136468124,75.20545085017561,5,3,1,11,0,0,0.6542589220213193,0.12079946472561726,SW
2024-01-11 06:00:00,28.569286200097807,77.19372928460817,33.77514515836192,83.54900128779414,6,3,1,11,0,0,0.5957444776387026,0.04715491374492669,SW
2024-01-11 07:00:00,28.63507930230457,77.03138970183497,64.89367002709399,61.59939326871381,7,3,1,11,0,1,0.0,0.17886861340207558,NW
2024-01-11 08:00:00,28.486973788867772,77.11469323207137,70.3050677963442,79.88259067104902,8,3,1,11,0,1,0.11989499582135976,0.15812662504944394,SW
2024-01-11 09:00:00,28.401898326571956,77.16333891907716,44.16971063211436,64.40876249883519,9,3,1,11,0,1,0.3142282366795488,0.21686319154557687,SW
2024-01-11 10:00:00,28.552255615968416,77.03063234112561,40.79898217096479,67.40713597169925,10,3,1,11,0,0,0.394737937121462,0.18871950565578882,SW
2024-01-11 11:00:00,28.568963182336407,77.36544148187082,50.8453984151548,89.89700002898212,11,3,1,11,0,0,0.4344038355143929,0.16276748702264654,SE
2024-01-11 12:00:00,28.426604849099437,77.05920679254162,51.2828413473513,86.77587711318945,12,3,1,11,0,0,0.40901961405174214,0.2398280186957654,SW
2024-01-11 13:00:00,28.523445066651234,77.1389830495278,33.91312319736989,60.86805772259985,13,3,1,11,0,0,0.4428420346197739,0.11438736084269745,SW
2024-01-11 14:00:00,28.68924828907217,77.30515178640374,37.84022620504017,74.21579681913195,14,3,1,11,0,0,0.49013245391329674,0.12215781061697757,NE
2024-01-11 15:00:00,28.551769604762637,77.11240886495314,55.50525287017003,87.66481598680177,15,3,1,11,0,0,0.36684686729364113,0.11484787060277922,SW
2024-01-11 16:00:00,28.574824469172405,77.07820523011547,49.32520153140687,60.67933119618838,16,3,1,11,0,0,0.18711692170883265,0.13650702889816999,SW
2024-01-11 17:00:00,28.58547422320581,77.36890403735413,44.53685323616249,81.57325266975904,17,3,1,11,0,1,0.45402626745233043,0.16241097853440295,SE
2024-01-11 18:00:00,28.44523368353165,77.16424078267413,39.76683199919687,63.22185074337624,18,3,1,11,0,1,0.37099544648551364,0.174504194352533,SW
2024-01-11 19:00:00,28.436453205246373,77.38996259624054,40.9406845178922,62.43278168871371,19,3,1,11,0,1,0.3442437865091432,0.25344590390544985,SE
2024-01-11 20:00:00,28.54567672557909,77.12024007586106,46.99623967393478,77.40186128176789,20,3,1,11,0,0,0.39282804191422194,0.11194971775695403,SW
2024-01-11 21:00:00,28.569926646837537,77.14067252822313,78.42185699808633,78.01069536496135,21,3,1,11,0,0,0.0,0.08125453333672841,SW
2024-01-11 22:00:00,28.560151688512025,77.2336093290499,29.45506388932628,67.88287718170868,22,3,1,11,0,0,0.5660899314788757,0.05911429661337803,SE
2024-01-11 23:00:00,28.545818713785625,77.1560434418193,68.67343169519702,87.12037994841677,23,3,1,11,0,0,0.21174090682503943,0.08625229612566418,SW
2024-01-12 00:00:00,28.662279885850623,77.24931161921728,76.1782177087246,77.91900883705306,0,4,1,12,0,0,0.02234103275067134,0.0629733276779779,NE
2024-01-12 01:00:00,28.695840231450973,77.11126264604103,41.50174183917,81.3835069494408,1,4,1,12,0,0,0.49004726639572316,0.12754133404171772,NW
2024-01-12 02:00:00,28.580834457196392,77.23482614580237,60.98915322078928,65.33374328296527,2,4,1,12,0,0,0.06649841022210001,0.04195616674462222,SE
2024-01-12 03:00:00,28.470041831605947,77.21087647255347,35.770867069828164,61.83598681761028,3,4,1,12,0,0,0.4215202358565583,0.1438704061401646,SE
2024-01-12 04:00:00,28.48574928120712,77.18264476967113,25.51706042206238,70.91331628892586,4,4,1,12,0,0,0.6401654617576074,0.13083273631939407,SW
2024-01-12 05:00:00,28.589035716321384,77.0795242739929,44.52620540869145,69.67126690845808,5,4,1,12,0,0,0.36091006544785564,0.13184155728720978,SW
2024-01-12 06:00:00,28.54367648929789,77.0962740626975,50.2884014443873,80.84528192028914,6,4,1,12,0,0,0.37796739339755103,0.13280993334858848,SW
2024-01-12 07:00:00,28.64967200633745,77.10908500029284,78.27211757807592,69.11719484529442,7,4,1,12,0,1,0.0,0.10612560296125378,NW
2024-01-12 08:00:00,28.505919631033947,77.26517581029877,79.87455885721363,83.23579772589324,8,4,1,12,0,1,0.04038213077201014,0.12171886355355227,SE
2024-01-12 09:00:00,28.664632586168207,77.06332847036232,24.63211234966196,88.50355172116915,9,4,1,12,0,1,0.7216822164689441,0.1542530059554636,NW
2024-01-12 10:00:00,28.569768212534974,77.32274096254501,75.92660086506663,86.48356182652438,10,4,1,12,0,0,0.12206898904827412,0.12200254597967791,SE
2024-01-12 11:00:00,28.502243512503888,77.2958266729192,78.45160092792823,70.85801717697342,11,4,1,12,0,0,0.0,0.14144271748728388,SE
2024-01-12 12:00:00,28.44679922114944,77.14252314203036,27.339119260159137,84.38047526008252,12,4,1,12,0,0,0.6760018336482121,0.17983838004714278,SW
2024-01-12 13:00:00,28.4511478572444,77.35133839168336,65.09218307279801,88.68190365307869,13,4,1,12,0,0,0.2660037686218719,0.2162139628204963,SE
2024-01-12 14:00:00,28.45983656579085,77.39908385159899,72.01641232546098,81.90647881099255,14,4,1,12,0,0,0.1207482805890594,0.24467818128926355,SE
2024-01-12 15:00:00,28.648595472468724,77.01060772502865,56.86053225404352,81.05600538085264,15,4,1,12,0,0,0.2985031523959688,0.20140325364337427,NW
2024-01-12 16:00:00,28.670869721857333,77.33433310829986,45.48700379895848,80.67080746087069,16,4,1,12,0,0,0.43614046728090683,0.1376732989530108,NE
2024-01-12 17:00:00,28.6602088224094,77.26296969560003,61.38447353537227,75.502647365949,17,4,1,12,0,1,0.18698912320449168,0.07111423961560112,NE
2024-01-12 18:00:00,28.69167045164921,77.37880535918228,24.45589458874651,68.2561046159833,18,4,1,12,0,1,0.641703921922615,0.18676751097753563,NE
2024-01-12 19:00:00,28.659666239605453,77.21998733768119,51.58682487149519,65.05355849519604,19,4,1,12,0,1,0.20700994588474853,0.047066657805118144,NE
2024-01-12 20:00:00,28.548022358811984,77.01517359284297,60.40434590545398,75.80597022327956,20,4,1,12,0,0,0.20317165353152922,0.20471575347271406,SW
2024-01-12 21:00:00,28.667626381011736,77.05004926556356,53.66297940680168,80.17612822325447,21,4,1,12,0,0,0.33068632028009115,0.1677851602332679,NW
2024-01-12 22:00:00,28.553408095372767,77.24301233651632,56.52075874943271,81.02750627157695,22,4,1,12,0,0,0.302449731576409,0.06939819565903196,SE
2024-01-12 23:00:00,28.483251855084774,77.17069477019614,53.322488062143954,89.2848107832254,23,4,1,12,0,0,0.40278209031986834,0.13614781819815305,SW
2024-01-13 00:00:00,28.6252966015886,77.29778834528115,59.29939339934927,64.08718202852117,0,5,1,13,1,0,0.07470742943637554,0.08951677376633463,NE
2024-01-13 01:00:00,28.528882825397684,77.00017749155674,35.259209860877945,70.97068129667475,1,5,1,13,1,0,0.5031862563995144,0.22546565150793416,SW
2024-01-13 02:00:00,28.5186479739757,77.38843010346096,61.2018946838702,78.98926380609342,2,5,1,13,1,0,0.2251871743720576,0.20314554016700584,SE
2024-01-13 03:00:00,28.668388744620128,77.12301342411658,20.100425138128777,68.82325971451058,3,5,1,13,1,0,0.7079413962444032,0.10179741903620793,NW
2024-01-13 04:00:00,28.64673486076529,77.10989534282285,70.99257507365269,67.90747690998785,4,5,1,13,1,0,0.0,0.10440240014327434,NW
2024-01-13 05:00:00,28.523093487256585,77.00727604852618,24.073623984062618,83.68048885703828,5,5,1,13,1,0,0.7123149695601019,0.2212201965346604,SW
2024-01-13 06:00:00,28.550902752777688,77.24363966485376,34.224288140908016,70.18926173460147,6,5,1,13,1,0,0.5123999413141521,0.07189269461335965,SE
2024-01-13 07:00:00,28.67049866743145,77.33750752339036,46.50657043819699,70.92605673520494,7,5,1,13,1,0,0.34429499426671306,0.14041934597105224,NE
2024-01-13 08:00:00,28.65138654140488,77.11064160098346,39.11951298340057,83.30501611076576,8,5,1,13,1,0,0.5304062731182277,0.10525975224936596,NW
2024-01-13 09:00:00,28.5068977903478,77.19077585095242,48.3746255305872,81.67189477746743,9,5,1,13,1,0,0.40769556452199096,0.10854304436011594,SW
2024-01-13 10:00:00,28.569164958403185,77.09865572922389,71.07822724946507,65.11252585176074,10,5,1,13,1,0,0.0,0.11906755242206178,SW
2024-01-13 11:00:00,28.571017426243223,77.21406819648607,21.51116150665415,70.06410920719885,11,5,1,13,1,0,0.69297887677356,0.04318103458263636,SE
2024-01-13 12:00:00,28.447382458413,77.3720327621678,36.30076095397153,68.93205847900703,12,5,1,13,1,0,0.47338347707943784,0.23304028234672639,SE
2024-01-13 13:00:00,28.461709332178412,77.26951486685918,42.20873369743919,78.67261500404643,13,5,1,13,1,0,0.46348886845482085,0.16378048871268375,SE
2024-01-13 14:00:00,28.507022942239416,77.22232050871548,45.70102706892642,83.38104653372743,14,5,1,13,1,0,0.4519014935793536,0.1077039527036893,SE
2024-01-13 15:00:00,28.57782093728105,77.14936113866302,45.25879789266226,71.90096010038361,15,5,1,13,1,0,0.37053972812776403,0.06970288766076563,SW
2024-01-13 16:00:00,28.41155456252739,77.21010194410124,20.6691719546347,70.6730096439641,16,5,1,13,1,0,0.7075379687555167,0.20234843796477658,SE
2024-01-13 17:00:00,28.648039373745288,77.2164704218928,79.43166475047168,68.68927472576242,17,5,1,13,1,0,0.0,0.034947160728400616,NE
2024-01-13 18:00:00,28.657169760304782,77.0293596451214,63.28507050107986,81.40332462773262,18,5,1,13,1,0,0.22257388392316602,0.18477805404793798,NW
2024-01-13 19:00:00,28.607992138705484,77.28674000314811,24.71704464142505,73.2805258164838,19,5,1,13,1,0,0.6627065053637324,0.0779641642970864,SE
2024-01-13 20:00:00,28.449450179052427,77.1703231956206,51.151055514972654,62.23166877344072,20,5,1,13,1,0,0.17805425239049766,0.1689367893819818,SW
2024-01-13 21:00:00,28.587565838001787,77.25655779541844,21.14221888768412,89.23291356552292,21,5,1,13,1,0,0.7630670338679507,0.054362045520846065,SE
2024-01-13 22:00:00,28.400110774832367,77.37037593008952,24.231720622373853,85.78103960585656,22,5,1,13,1,0,0.7175165895200987,0.26785821549848887,SE
2024-01-13 23:00:00,28.45346098816152,77.07730271847718,55.54401445196126,64.7346463144745,23,5,1,13,1,0,0.14197392564510303,0.20756890537893338,SW
2024-01-14 00:00:00,28.63433700226289,77.11962549368779,63.48938578280279,78.21826529924996,0,6,1,14,1,0,0.18830486025350923,0.09168136909996899,NW
2024-01-14 01:00:00,28.65268730136927,77.0846216452051,71.97502725459367,63.5964422180776,1,6,1,14,1,0,0.0,0.13028595430435433,NW
2024-01-14 02:00:00,28.540228282559934,77.13794811398071,32.02366346238967,83.16238848651238,2,6,1,14,1,0,0.6149261217096549,0.1023518072994678,SW
2024-01-14 03:00:00,28.613294079686742,77.2499301342899,35.02894834005899,83.67627605753006,3,6,1,14,1,0,0.5813753910848579,0.04093461899681973,SE
2024-01-14 04:00:00,28.409875151637507,77.16450217887876,56.71106389858689,63.055859336923824,4,6,1,14,1,0,0.10062182174752454,0.208820963588133,SW
2024-01-14 05:00:00,28.641958615927965,77.29184511214397,71.03638997997308,79.30440987619988,5,6,1,14,1,0,0.10425674825818387,0.08746769994655279,NE
2024-01-14 06:00:00,28.54549103869198,77.13123002874424,47.20575606276052,65.47245669919428,6,6,1,14,1,0,0.27899824685604857,0.103575838960465,SW
2024-01-14 07:00:00,28.61253329297639,77.0870298307135,56.23787827975128,83.70852852304719,7,6,1,14,1,0,0.32817026804780725,0.12197782619749191,SW
2024-01-14 08:00:00,28.561843507070613,77.37446917833795,32.65483780387482,85.0786703082206,8,6,1,14,1,0,0.6161806750672782,0.17346448465303083,SE
2024-01-14 09:00:00,28.611726920254384,77.19081612542497,72.81633069356137,68.52242975036486,9,6,1,14,1,0,0.0,0.01831326213816715,SW
2024-01-14 10:00:00,28.67019487782725,77.21869964099331,77.76274522876066,78.7028958652562,10,6,1,14,1,0,0.011945565994231244,0.057124393257030066,NE
2024-01-14 11:00:00,28.54247158105642,77.39881097435924,56.35161101674651,88.12877150618647,11,6,1,14,1,0,0.36057646040384506,0.20280588014153056,SE
2024-01-14 12:00:00,28.69790858971601,77.18363117901926,55.98001137129141,65.8853977344038,12,6,1,14,1,0,0.1503426662618449,0.08775545694728053,NW
2024-01-14 13:00:00,28.591963856634116,77.09433797316248,78.91196879719874,69.04070907674486,13,6,1,14,1,0,0.0,0.11674148698837601,SW
2024-01-14 14:00:00,28.65569135030771,77.24976918732982,72.49014255769718,67.41774188998544,14,6,1,14,1,0,0.0,0.058383590126636666,NE
2024-01-14 15:00:00,28.59781038355747,77.23308086933041,38.548148786122326,86.68131714935552,15,6,1,14,1,0,0.5552888436189513,0.028961423048182736,SE
2024-01-14 16:00:00,28.55394641924207,77.00086389271107,54.45335703172735,72.92307777428921,16,6,1,14,1,0,0.2532767582812283,0.21659887119532598,SW
2024-01-14 17:00:00,28.54401841278809,77.09897845118894,59.727958272631554,68.7640630571621,17,6,1,14,1,0,0.13140737156585747,0.1303387027480352,SW
2024-01-14 18:00:00,28.556369384439844,77.11325116343434,26.410310762343883,60.76536345640304,18,6,1,14,1,0,0.5653722900663248,0.1117032292747546,SW
2024-01-14 19:00:00,28.596437468126307,77.29088927307477,64.89181523416894,60.52766483601912,19,6,1,14,1,0,0.0,0.08373047870490877,SE
2024-01-14 20:00:00,28.420902276332253,77.32969039461403,50.81615226445992,64.52018465370178,20,6,1,14,1,0,0.21239915016975386,0.2276275306131109,SE
2024-01-14 21:00:00,28.488477547647463,77.00828791750797,20.335657338805856,85.87508276449041,21,6,1,14,1,0,0.7631949025938557,0.2366772731218884,SW
2024-01-14 22:00:00,28.532009010507736,77.14537909543438,28.915016040829222,79.70837030087239,22,6,1,14,1,0,0.637239904269969,0.10370030693190171,SW
2024-01-14 23:00:00,28.569995899427745,77.12878948426585,62.31705103023025,63.54834607389797,23,6,1,14,1,0,0.019375721316741812,0.09144012730413993,SW
2024-01-15 00:00:00,28.460663643762665,77.08841940348324,79.5327686559198,73.06360629571824,0,0,1,15,0,0,0.0,0.19498990006980735,SW
2024-01-15 01:00:00,28.482327985513923,77.06555734235836,43.55835830310371,69.26947538237958,1,0,1,15,0,0,0.37117528229203445,0.1946458091694305,SW
2024-01-15 02:00:00,28.56048051817306,77.31250523930184,58.03266255042463,66.06248252459558,2,0,1,15,0,0,0.12154886809137677,0.11647736089725766,SE
2024-01-15 03:00:00,28.415126267625077,77.18274865427558,71.42268937558255,62.58406640003911,3,0,1,15,0,0,0.0,0.20049970033543935,SW
2024-01-15 04:00:00,28.455800102814624,77.07547607687641,22.89907751820448,83.54624821234188,4,0,1,15,0,0,0.7259113603760641,0.20694012548643415,SW
2024-01-15 05:00:00,28.546404868904897,77.15500526159492,25.235268878230897,80.14678538751974,5,0,1,15,0,0,0.6851368553808463,0.08643508834367161,SW
2024-01-15 06:00:00,28.44497244251161,77.25128510830358,37.711409136077606,64.70674121819499,6,0,1,15,0,0,0.417195049138505,0.17413945579115256,SE
2024-01-15 07:00:00,28.63809447397398,77.20475365027212,60.532692269366834,89.78079068771963,7,0,1,15,0,1,0.32577234165919866,0.02456428417212581,NW
2024-01-15 08:00:00,28.58382767697768,77.37354182527923,26.576427849974365,77.8925564491518,8,0,1,15,0,1,0.6588065784267405,0.16726732160879285,SE
2024-01-15 09:00:00,28.442743149492085,77.08248785863029,66.22141277170732,68.75708606970066,9,0,1,15,0,1,0.03687871960459277,0.2128379416122516,SW
2024-01-15 10:00:00,28.670292894317758,77.0099884333522,38.55314818094387,79.21094412845233,10,0,1,15,0,0,0.5132850819398869,0.20684719526535633,NW
2024-01-15 11:00:00,28.57205578810944,77.06591299639679,72.90692584090965,74.38563309810556,11,0,1,15,0,0,0.019878936235518396,0.1490799405315417,SW
2024-01-15 12:00:00,28.625977109597255,77.37093103943344,71.52621708567892,85.40378398801508,12,0,1,15,0,0,0.16249358347264364,0.16238078121569238,NE
2024-01-15 13:00:00,28.45632576519216,77.1074683985467,53.74566223017369,74.6137789330127,13,0,1,15,0,0,0.27968180946275534,0.18745214207618002,SW
2024-01-15 14:00:00,28.650764637792157,77.02649714797847,73.52809106922442,76.51106037472228,14,0,1,15,0,0,0.03898742601250593,0.18618886249058716,NW
2024-01-15 15:00:00,28.69731364626941,77.38487001744296,71.06881584063305,66.31772730485211,15,0,1,15,0,0,0.0,0.19464865635124604,NE
2024-01-15 16:00:00,28.61587101092201,77.30153392018585,36.78174741174024,80.07392106513576,16,0,1,15,0,0,0.540652600466258,0.09255490948088456,NE
2024-01-15 17:00:00,28.6177865322062,77.30863783157837,59.1156041993214,73.94688726335063,17,0,1,15,0,1,0.20056669878760225,0.0997136029548028,NE
2024-01-15 18:00:00,28.494421428936807,77.39005746604718,59.67653055576174,87.97792371641589,18,0,1,15,0,1,0.32168744117989867,0.21692610482541735,SE
2024-01-15 19:00:00,28.54041606228381,77.16614745213397,77.7907852969379,69.42193067131775,19,0,1,15,0,1,0.0,0.08506603294434055,SW
2024-01-15 20:00:00,28.45890213741032,77.02213424235423,23.57346170780054,84.17638800764637,20,0,1,15,0,0,0.7199516127294605,0.2427821014570468,SW
2024-01-15 21:00:00,28.60685234798921,77.05121800010201,65.49401946534067,86.50673314506773,21,0,1,15,0,0,0.24290263793096567,0.15793932028052773,SW
2024-01-15 22:00:00,28.68263916678197,77.17252226962876,48.25834289801752,87.81971045195387,22,0,1,15,0,0,0.450483921551761,0.0778183645607953,NW
